Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,37.0,1,36,0,0,1,31924,26,223,1.0
0,20.0,1,50,1,1,0,34021,160,128,0.0
1,31.0,1,24,0,1,1,37725,26,278,1.0
1,24.0,1,20,0,0,1,2630,163,60,1.0
1,41.0,1,28,0,0,1,34186,124,199,1.0
1,47.0,1,28,0,0,1,48934,124,26,0.0
1,58.0,1,28,0,0,1,48868,26,89,0.0
1,55.0,1,29,0,0,1,2630,26,153,0.0
0,23.0,1,15,1,1,0,20649,152,267,0.0
0,24.0,1,3,1,1,0,33216,152,32,0.0
1,42.0,1,28,0,0,1,23979,122,128,1.0
1,51.0,1,28,0,0,1,78970,157,230,1.0
0,34.0,1,28,1,0,0,50379,124,75,0.0
1,37.0,1,8,0,0,1,2630,124,30,1.0
1,40.0,1,6,0,0,1,2630,156,276,0.0
0,44.0,1,50,0,0,1,39932,124,135,1.0
0,34.0,1,3,0,0,1,2630,156,51,1.0
1,59.0,1,28,1,0,1,37713,124,118,0.0
1,23.0,1,8,0,1,1,54451,152,127,0.0
0,40.0,1,8,0,0,1,65036,26,155,1.0
0,44.0,1,41,0,0,1,38401,26,165,1.0
0,42.0,1,28,0,0,1,67416,122,298,1.0
1,59.0,1,35,0,0,1,2630,10,81,1.0
0,68.0,1,28,0,0,1,55753,26,213,1.0
0,23.0,1,41,0,1,1,43530,152,74,1.0
1,27.0,1,15,0,1,1,2630,152,129,0.0
0,26.0,1,28,1,1,0,59037,152,298,0.0
0,53.0,1,14,1,0,0,24247,152,243,0.0
1,41.0,1,25,0,0,1,21452,124,118,0.0
0,47.0,1,13,1,0,0,26712,124,77,0.0
1,44.0,1,28,0,0,1,47226,124,212,0.0
1,74.0,1,4,0,0,1,38942,124,170,0.0
0,23.0,1,24,0,1,1,26981,152,140,1.0
0,27.0,1,14,0,0,1,28579,156,188,1.0
1,34.0,1,8,0,0,1,26069,156,179,0.0
0,56.0,1,28,0,0,1,2630,124,188,1.0
1,35.0,1,29,0,0,1,2630,157,110,0.0
1,65.0,1,28,0,0,1,64350,26,154,1.0
0,24.0,1,36,0,1,1,43595,151,59,1.0
0,41.0,1,45,0,0,1,23018,26,156,1.0
1,44.0,1,28,0,0,1,38891,26,198,0.0
1,62.0,1,28,0,0,1,41281,55,175,0.0
1,44.0,1,28,0,0,1,36537,124,105,1.0
0,38.0,1,28,0,0,1,34948,124,168,1.0
0,21.0,1,2,1,1,0,28656,152,120,0.0
1,36.0,1,48,0,0,1,2630,124,35,1.0
1,46.0,1,28,0,2,1,32049,163,284,1.0
1,32.0,1,1,0,1,1,2630,124,25,1.0
1,23.0,1,29,1,1,1,30249,26,84,0.0
1,43.0,1,30,1,0,0,25203,124,113,0.0
0,39.0,1,41,1,0,1,2630,153,69,0.0
1,72.0,1,8,1,0,0,38973,26,22,0.0
0,70.0,1,5,0,0,1,42289,124,195,0.0
0,38.0,1,41,1,0,0,29455,12,285,0.0
1,58.0,1,41,0,0,1,31274,26,119,0.0
0,23.0,1,23,1,1,0,24924,152,81,0.0
1,61.0,1,41,0,0,1,25837,4,246,1.0
0,45.0,1,19,0,2,1,31595,26,109,1.0
1,41.0,1,28,0,0,0,27120,26,258,1.0
1,44.0,1,46,1,0,0,34736,124,197,0.0
1,62.0,1,28,1,0,0,46164,125,155,0.0
1,58.0,1,35,0,2,1,2630,124,177,0.0
0,27.0,1,33,1,1,0,27006,152,109,0.0
0,34.0,1,28,0,0,1,32875,152,53,1.0
0,24.0,1,15,0,1,1,36250,152,141,1.0
0,64.0,1,28,1,0,0,2630,26,102,0.0
0,40.0,1,28,0,0,1,59933,124,174,0.0
0,57.0,1,8,0,0,1,2630,152,133,1.0
1,49.0,1,35,0,2,1,52562,124,62,1.0
1,58.0,1,46,0,0,1,41628,11,149,0.0
0,61.0,1,3,1,0,0,29200,119,111,0.0
1,51.0,1,28,0,2,1,47692,124,294,1.0
1,25.0,1,10,0,1,1,32179,152,19,1.0
1,46.0,1,28,0,0,1,2630,156,283,1.0
1,48.0,1,34,0,0,1,2630,26,299,0.0
0,47.0,1,50,0,0,1,36145,154,139,1.0
0,73.0,1,28,0,0,1,27810,124,154,1.0
1,47.0,1,2,1,0,0,39119,26,95,0.0
0,24.0,1,29,0,1,1,2630,152,120,1.0
0,32.0,1,39,0,0,1,2630,157,245,1.0
0,47.0,1,28,0,2,1,39434,30,60,1.0
0,30.0,1,29,0,1,1,24258,152,145,1.0
0,50.0,1,28,0,0,1,33906,122,241,1.0
1,52.0,1,36,0,2,1,53928,30,93,0.0
0,58.0,1,46,0,0,1,30349,26,253,0.0
0,45.0,1,29,0,0,1,31171,26,142,1.0
0,20.0,1,8,1,1,0,29030,160,237,0.0
0,42.0,1,39,1,0,0,2630,124,128,0.0
1,24.0,1,28,0,1,1,68859,152,166,0.0
0,62.0,1,35,0,0,1,2630,26,293,0.0
0,41.0,1,4,0,0,1,31557,124,71,0.0
1,23.0,1,41,0,1,1,30798,153,106,1.0
0,45.0,1,15,0,0,1,38467,152,275,1.0
1,46.0,1,28,0,0,1,56596,26,167,1.0
0,69.0,1,28,0,0,1,35740,26,61,1.0
0,24.0,1,30,1,1,0,24024,152,221,0.0
1,26.0,1,13,1,1,0,21716,152,229,0.0
0,43.0,1,46,0,0,1,33613,11,245,0.0
0,36.0,1,7,0,0,1,2630,152,12,1.0
0,29.0,1,45,1,1,0,27735,152,146,0.0
1,49.0,1,15,0,0,1,2630,157,18,1.0
0,51.0,1,25,0,0,1,26947,26,298,1.0
0,49.0,1,50,0,0,1,39802,26,186,1.0
1,25.0,1,10,1,1,0,28508,152,217,0.0
1,55.0,1,46,0,0,1,26618,26,24,1.0
1,23.0,1,50,1,1,0,32511,152,104,0.0
0,41.0,1,45,0,0,1,31875,154,260,1.0
1,45.0,1,8,0,0,1,39812,26,17,1.0
1,24.0,1,8,1,1,0,27520,152,85,0.0
1,62.0,1,38,0,0,1,46500,26,34,1.0
0,66.0,1,28,0,2,1,26007,122,56,0.0
0,23.0,1,32,0,1,0,27359,152,249,0.0
0,25.0,1,30,0,1,1,21282,152,54,1.0
1,33.0,1,8,1,1,0,63879,152,104,0.0
1,21.0,1,1,0,0,1,2630,156,106,0.0
1,29.0,1,41,1,1,0,31917,152,200,0.0
0,37.0,1,46,0,0,1,31264,11,25,0.0
1,24.0,1,8,1,1,0,44637,152,34,0.0
1,48.0,1,28,0,0,1,44265,26,61,1.0
1,48.0,1,28,0,0,1,28496,26,10,1.0
0,23.0,1,7,1,1,0,34334,152,204,0.0
0,29.0,1,28,0,0,1,2630,157,250,0.0
1,30.0,1,11,1,1,0,32811,152,264,0.0
0,26.0,1,28,1,1,0,41521,152,110,0.0
1,40.0,1,28,0,0,1,47226,60,238,0.0
0,40.0,1,28,0,0,1,39640,26,288,1.0
0,36.0,1,28,0,0,1,29200,152,148,1.0
1,30.0,1,28,0,1,1,72421,152,23,1.0
1,53.0,1,29,0,0,1,61662,154,105,1.0
1,51.0,1,29,0,0,1,41010,154,29,0.0
0,42.0,1,3,0,0,1,24626,154,164,1.0
0,48.0,1,28,0,0,1,2630,124,133,1.0
0,43.0,1,15,0,0,1,2630,124,52,0.0
0,49.0,1,28,0,0,1,60895,124,72,0.0
0,36.0,1,40,0,0,1,25530,26,182,1.0
0,57.0,1,28,0,0,1,38874,26,42,1.0
1,47.0,1,28,0,0,1,33477,124,234,0.0
0,42.0,1,28,0,0,1,40883,124,65,1.0
1,21.0,1,39,0,1,1,42383,152,37,0.0
1,58.0,1,8,0,0,1,41210,26,144,1.0
1,22.0,1,9,0,1,1,30266,152,141,1.0
0,43.0,1,41,0,0,1,30770,124,21,1.0
1,80.0,1,11,0,0,1,2630,124,256,1.0
1,31.0,1,47,0,0,1,2630,156,58,0.0
0,59.0,1,0,0,0,1,2630,157,243,0.0
1,33.0,1,34,0,1,1,31748,124,114,1.0
1,73.0,1,28,0,2,1,38153,124,283,1.0
1,46.0,1,28,0,0,1,36718,124,61,1.0
0,26.0,1,28,0,1,1,46461,152,290,1.0
0,41.0,1,47,0,0,1,28797,26,79,1.0
0,24.0,1,15,0,1,1,41223,152,254,1.0
1,62.0,1,39,0,0,1,44822,124,286,0.0
1,61.0,1,27,0,0,1,2630,124,21,1.0
1,59.0,1,18,0,0,1,29167,26,109,1.0
0,29.0,1,44,0,1,1,28744,152,252,0.0
0,26.0,1,28,0,1,1,2630,124,35,0.0
1,23.0,1,8,1,1,0,38901,26,205,0.0
0,73.0,1,36,1,0,0,34617,124,94,0.0
0,58.0,1,33,0,0,1,32598,26,234,0.0
0,42.0,1,28,1,0,0,30980,122,215,0.0
1,24.0,1,3,1,1,0,19248,152,256,0.0
1,38.0,1,28,0,0,1,60376,124,37,1.0
0,31.0,1,27,1,1,0,28785,152,33,0.0
1,62.0,1,29,0,0,1,35445,124,108,1.0
1,67.0,1,34,1,0,0,2630,26,201,0.0
1,36.0,1,34,1,0,0,29068,152,110,0.0
0,28.0,1,21,0,1,1,34544,152,153,1.0
0,65.0,1,28,1,0,0,39075,26,267,0.0
0,52.0,1,47,1,0,0,37877,26,270,0.0
1,36.0,1,28,0,0,1,45952,152,207,1.0
1,47.0,1,7,0,0,1,2630,26,17,0.0
1,57.0,1,17,0,0,1,30659,25,46,0.0
0,47.0,1,38,0,0,0,2630,156,174,1.0
0,45.0,1,28,1,0,0,34839,152,263,0.0
1,58.0,1,35,0,0,0,2630,26,22,0.0
1,50.0,1,15,0,0,1,2630,124,141,1.0
1,37.0,1,23,0,0,1,2630,26,74,1.0
0,49.0,1,28,0,0,1,56675,26,186,1.0
0,72.0,1,28,0,2,1,64120,26,116,0.0
1,21.0,1,36,0,1,0,36370,152,189,0.0
0,40.0,1,16,1,0,0,2630,152,242,0.0
1,55.0,1,12,0,0,1,2630,124,49,1.0
0,27.0,1,45,1,1,0,2630,152,46,0.0
1,38.0,1,28,0,2,1,40219,124,270,0.0
1,51.0,1,28,0,2,1,47122,26,100,1.0
1,47.0,1,39,0,0,1,2630,156,201,1.0
1,41.0,1,36,0,0,1,34912,124,165,1.0
1,53.0,1,28,0,0,1,45528,26,81,1.0
0,47.0,1,28,0,2,1,48811,26,159,1.0
0,22.0,1,30,1,1,0,28617,152,71,0.0
1,54.0,1,37,0,0,1,2630,26,94,0.0
1,45.0,1,45,0,0,1,2630,163,206,1.0
1,36.0,1,28,0,0,1,2630,157,271,1.0
0,40.0,1,28,0,0,1,38493,124,120,1.0
1,44.0,1,8,1,0,0,32568,124,84,0.0
0,54.0,1,37,0,2,1,39198,30,179,1.0
1,33.0,1,2,0,1,1,29061,26,282,0.0
1,33.0,1,18,0,0,1,30730,124,207,1.0
0,50.0,1,2,0,0,1,32479,156,282,1.0
0,26.0,1,30,1,1,0,23293,122,59,0.0
1,30.0,1,46,1,1,0,31915,152,56,0.0
0,34.0,1,2,1,0,0,19884,26,30,0.0
0,40.0,1,8,0,0,1,2630,157,137,1.0
1,26.0,1,12,1,1,0,34453,152,97,0.0
1,59.0,1,28,0,0,1,40332,26,54,0.0
0,44.0,1,15,1,0,0,27767,14,172,0.0
0,35.0,1,50,0,0,1,2630,154,94,1.0
0,48.0,1,21,1,0,0,28490,152,277,0.0
0,58.0,1,28,0,0,1,44849,163,107,1.0
1,53.0,1,28,0,0,1,30375,124,20,0.0
1,24.0,1,29,1,1,0,30763,152,183,0.0
0,21.0,1,5,0,1,1,34814,160,229,0.0
0,28.0,1,13,0,1,1,19195,26,197,1.0
0,22.0,1,21,0,1,1,28234,152,266,1.0
1,50.0,1,46,0,0,1,26531,124,126,0.0
1,28.0,1,30,0,1,1,26972,156,190,1.0
0,53.0,1,28,0,0,1,51203,26,159,1.0
1,61.0,1,46,0,0,1,28990,26,25,1.0
1,56.0,1,28,0,2,1,41482,26,206,1.0
0,68.0,1,28,0,0,1,42346,26,119,1.0
1,43.0,1,45,0,0,1,32756,26,98,1.0
1,64.0,1,46,0,2,1,26043,124,90,0.0
1,21.0,1,13,0,1,1,27930,160,124,0.0
1,21.0,1,28,1,1,0,50120,152,137,0.0
1,47.0,1,41,0,0,1,24911,26,167,0.0
0,53.0,0,8,0,0,1,39478,25,234,1.0
1,40.0,1,11,0,0,1,2630,26,57,1.0
1,62.0,1,28,0,0,1,46804,26,152,0.0
1,45.0,1,25,0,0,1,25092,124,163,1.0
1,35.0,1,28,0,0,1,28236,124,117,1.0
1,40.0,1,46,1,0,0,56770,124,149,0.0
1,34.0,1,33,1,0,0,30589,156,38,0.0
1,43.0,1,35,0,0,1,24817,124,35,1.0
1,54.0,1,28,0,0,1,2630,26,126,1.0
0,34.0,1,41,0,0,1,26845,26,36,1.0
1,30.0,1,41,0,0,1,2630,124,191,1.0
1,42.0,1,46,1,0,0,28862,124,296,0.0
0,52.0,1,28,0,0,1,51211,124,166,1.0
0,41.0,1,19,0,0,1,31969,124,163,0.0
0,49.0,1,28,0,0,1,70179,156,254,1.0
0,24.0,1,36,1,1,0,34950,152,23,0.0
1,54.0,1,28,0,0,1,43528,26,237,1.0
0,30.0,1,18,0,0,1,2630,131,191,1.0
1,39.0,1,38,0,2,1,32415,124,197,1.0
0,34.0,1,28,0,0,1,48490,26,49,0.0
1,49.0,1,24,0,0,1,2630,156,152,0.0
1,26.0,1,36,1,1,0,47119,152,158,0.0
1,33.0,1,28,0,0,1,35628,154,227,1.0
1,47.0,1,48,1,0,1,2630,124,33,0.0
0,49.0,1,41,0,0,0,2630,109,121,0.0
0,62.0,1,28,0,0,1,55703,26,112,1.0
1,52.0,1,28,0,0,1,30276,26,126,0.0
1,26.0,1,28,1,1,0,37990,152,198,0.0
0,46.0,1,41,0,0,1,34729,12,132,1.0
0,47.0,1,8,0,2,1,62696,26,27,0.0
1,64.0,1,28,0,0,1,53488,122,15,1.0
0,54.0,1,19,1,0,0,2630,26,55,0.0
0,28.0,1,46,0,1,1,27146,152,53,1.0
0,23.0,1,2,1,1,0,18671,152,226,0.0
0,22.0,1,12,0,1,1,32196,152,151,1.0
0,51.0,1,41,1,0,0,20981,152,253,0.0
1,48.0,1,46,0,0,1,31220,124,227,1.0
0,21.0,1,46,1,1,0,22938,160,20,0.0
1,70.0,1,28,0,0,1,49907,122,222,0.0
1,54.0,1,41,0,2,1,27181,12,20,1.0
1,23.0,1,10,0,1,1,36840,152,18,1.0
1,23.0,1,28,0,1,1,52316,152,87,1.0
0,55.0,1,46,0,0,1,41424,26,55,0.0
1,43.0,1,45,0,2,1,30543,25,163,1.0
1,42.0,1,33,0,0,1,24510,138,249,0.0
0,43.0,1,28,0,0,1,30209,124,218,1.0
1,33.0,1,46,0,1,1,30527,26,90,1.0
0,44.0,1,29,0,0,1,25364,154,91,1.0
1,44.0,1,11,0,0,1,2630,26,280,1.0
0,39.0,1,28,0,0,1,34525,124,10,1.0
1,50.0,1,28,0,0,1,2630,26,214,1.0
0,24.0,1,15,0,1,1,27624,152,14,1.0
0,24.0,1,47,0,1,1,36775,152,121,1.0
0,45.0,1,46,0,0,1,31264,11,257,0.0
0,37.0,1,28,0,0,1,49689,122,70,1.0
1,24.0,1,28,0,0,1,2630,122,233,0.0
0,22.0,1,11,0,1,1,29424,152,239,1.0
0,70.0,1,28,0,0,1,49977,125,217,1.0
1,26.0,1,25,1,1,0,30452,152,223,0.0
1,30.0,1,28,0,1,1,45244,152,141,1.0
0,27.0,1,11,0,1,1,83910,152,24,1.0
0,41.0,1,17,0,0,1,32377,124,289,1.0
1,46.0,1,28,0,0,1,46816,124,93,1.0
1,37.0,1,28,1,0,0,34835,26,68,0.0
0,25.0,1,30,0,1,1,28844,152,291,0.0
0,25.0,1,15,1,1,0,20265,152,188,0.0
1,36.0,1,28,1,0,0,33870,26,75,0.0
1,34.0,1,18,0,0,1,39369,124,176,1.0
1,20.0,1,31,1,1,1,2630,160,158,0.0
0,23.0,1,28,0,1,1,2630,158,254,1.0
1,28.0,1,28,1,1,0,36863,152,87,0.0
0,31.0,1,15,0,1,0,2630,156,122,0.0
0,76.0,1,18,0,0,1,38473,124,47,1.0
1,38.0,1,8,0,0,1,39122,124,17,1.0
1,49.0,1,28,0,0,1,44560,26,180,1.0
1,41.0,1,35,0,0,1,31985,26,39,1.0
0,42.0,1,28,0,0,1,44208,124,28,1.0
0,22.0,1,15,0,1,0,37824,152,161,0.0
0,22.0,1,30,1,1,0,49090,26,244,0.0
1,43.0,1,10,0,2,1,27862,26,162,0.0
0,31.0,1,18,0,0,1,22684,124,93,1.0
0,27.0,1,28,0,1,1,69856,124,175,1.0
1,42.0,1,28,0,0,1,2630,147,227,1.0
0,26.0,1,49,0,1,1,29805,152,137,0.0
1,52.0,1,28,0,0,1,48700,26,191,1.0
0,29.0,1,15,0,1,1,35005,124,43,1.0
0,37.0,1,41,1,0,0,28680,156,169,0.0
1,39.0,1,8,0,0,1,2630,156,285,1.0
0,23.0,1,41,1,1,1,35855,152,115,0.0
0,52.0,1,28,0,0,1,49524,124,124,1.0
0,20.0,1,47,1,1,0,33209,160,256,0.0
1,38.0,1,45,0,0,1,20661,124,167,1.0
1,23.0,1,46,0,1,1,37801,152,152,0.0
0,22.0,1,8,0,1,1,31624,152,103,1.0
0,37.0,1,28,0,0,1,68574,124,114,0.0
1,44.0,1,28,0,0,1,55876,26,192,0.0
1,24.0,1,30,0,1,1,39166,152,227,1.0
0,36.0,1,10,0,0,1,32302,152,268,0.0
1,41.0,1,28,0,0,1,39005,23,90,1.0
0,42.0,1,11,1,0,0,32633,124,226,1.0
0,36.0,1,28,0,0,1,41192,124,78,1.0
0,28.0,1,45,0,1,1,32132,152,32,0.0
1,23.0,1,41,1,1,0,52727,152,134,0.0
0,61.0,1,28,0,0,1,48788,122,142,0.0
0,36.0,1,28,0,0,1,49816,156,145,1.0
0,57.0,1,43,0,0,1,39271,124,231,0.0
0,66.0,1,28,0,0,0,56507,55,72,0.0
1,22.0,1,32,0,1,0,2630,152,199,0.0
1,49.0,1,28,0,0,1,40898,26,80,1.0
0,20.0,1,3,0,1,0,2630,160,195,0.0
1,24.0,1,43,1,1,0,20659,152,85,0.0
1,37.0,1,36,0,0,1,2630,156,151,1.0
0,37.0,1,37,0,0,1,2630,156,194,1.0
1,73.0,1,28,0,0,1,61786,124,37,1.0
1,54.0,1,28,0,0,1,51739,122,129,1.0
1,53.0,1,8,0,0,1,2630,26,244,1.0
1,24.0,1,8,0,1,1,30430,152,49,1.0
1,48.0,1,28,0,0,1,52078,124,230,1.0
1,25.0,1,28,0,1,1,2630,156,164,0.0
1,26.0,1,3,1,1,0,38005,160,279,0.0
1,36.0,1,28,0,0,1,2630,26,93,1.0
1,49.0,1,4,0,0,1,35652,26,91,1.0
0,54.0,1,28,0,0,1,31644,26,129,0.0
0,27.0,1,8,1,1,0,41623,152,227,0.0
0,49.0,1,28,0,2,1,28207,26,33,1.0
1,23.0,1,11,0,1,1,36344,152,27,1.0
1,44.0,1,28,1,0,0,26866,60,70,0.0
1,49.0,1,28,0,0,1,2630,26,217,1.0
0,24.0,1,50,0,1,0,24845,152,203,0.0
1,20.0,1,28,0,0,1,41672,124,284,0.0
0,32.0,1,6,0,1,0,2630,163,234,1.0
0,29.0,1,28,1,1,0,59071,152,236,0.0
0,45.0,1,18,0,2,1,34396,26,146,1.0
1,44.0,1,28,0,0,1,24866,124,98,0.0
0,24.0,1,8,1,1,0,31000,152,199,0.0
0,35.0,1,39,0,0,1,34602,124,187,1.0
1,52.0,1,10,0,0,1,2630,124,95,0.0
0,56.0,1,49,0,2,1,44867,26,146,1.0
1,39.0,1,8,0,0,1,34935,7,135,1.0
1,46.0,1,28,0,0,1,48097,124,283,1.0
0,41.0,1,41,0,0,1,31854,124,290,1.0
1,45.0,1,28,0,0,1,78539,26,23,0.0
1,47.0,1,35,0,0,1,22913,124,126,1.0
1,48.0,1,48,0,0,1,2630,15,110,1.0
0,36.0,1,7,0,0,1,42746,154,12,1.0
1,41.0,1,28,0,0,1,46174,124,19,1.0
0,25.0,1,41,0,1,1,36870,152,89,1.0
1,44.0,1,41,0,0,1,2630,157,11,1.0
1,37.0,1,28,0,0,1,38718,26,178,1.0
1,57.0,1,28,0,2,1,53713,122,172,1.0
0,24.0,1,47,1,1,0,47460,152,190,0.0
1,74.0,1,48,0,0,1,2630,156,211,0.0
1,44.0,1,46,0,2,1,34206,124,181,1.0
1,44.0,1,8,1,0,1,2630,157,280,0.0
1,54.0,1,28,0,2,1,38285,26,53,1.0
1,25.0,1,45,0,1,1,27681,152,202,0.0
1,44.0,1,3,0,2,1,33978,124,222,0.0
1,22.0,1,36,0,1,1,45158,152,241,1.0
1,58.0,1,28,0,2,1,49316,13,132,0.0
1,63.0,1,45,1,0,0,45745,26,226,0.0
0,46.0,1,8,0,0,1,28265,26,168,1.0
1,31.0,1,33,0,0,0,2630,156,68,0.0
0,45.0,1,15,0,0,1,25554,124,24,1.0
1,40.0,1,46,0,0,1,24735,124,14,0.0
1,48.0,1,38,0,0,1,2630,26,81,1.0
0,66.0,1,30,1,0,0,31797,152,10,0.0
0,63.0,1,38,0,0,1,28345,26,29,1.0
1,22.0,1,6,1,1,0,26769,152,45,0.0
1,68.0,1,38,1,0,0,32790,26,137,0.0
1,52.0,1,8,0,0,1,30700,124,75,1.0
0,29.0,1,8,0,0,1,2630,157,255,1.0
0,33.0,1,45,1,1,0,28161,152,97,0.0
0,22.0,1,11,1,1,0,30585,152,260,0.0
1,45.0,1,28,0,0,1,42977,124,182,1.0
0,24.0,1,28,1,1,0,37948,152,227,0.0
1,63.0,1,28,0,2,1,2630,13,245,1.0
1,27.0,1,35,1,1,0,42435,152,76,0.0
1,24.0,1,8,1,1,0,43347,152,267,0.0
0,21.0,1,47,1,1,0,30297,152,104,0.0
1,39.0,1,28,0,0,1,37808,124,208,1.0
0,24.0,1,11,1,1,0,22682,152,144,0.0
1,21.0,1,35,1,1,0,62314,152,229,0.0
0,52.0,1,50,0,0,1,43825,26,103,0.0
1,25.0,1,6,1,1,0,2630,152,259,0.0
1,51.0,1,28,0,2,1,43558,122,148,0.0
1,55.0,1,33,0,2,1,35094,26,41,1.0
1,50.0,1,28,0,0,1,43548,26,109,1.0
0,23.0,1,16,0,1,1,20848,152,83,0.0
0,22.0,1,50,1,1,0,21500,152,74,0.0
0,21.0,1,3,1,1,0,26648,160,71,0.0
0,30.0,1,28,1,0,0,42975,121,182,0.0
0,29.0,1,3,0,0,1,2630,157,50,1.0
0,74.0,1,31,0,0,1,2630,26,124,1.0
0,66.0,1,39,0,0,1,30429,154,37,1.0
1,50.0,1,47,0,0,1,32887,125,29,0.0
0,35.0,1,30,0,0,1,34922,156,252,1.0
1,51.0,1,41,0,2,1,38165,124,184,1.0
1,22.0,1,46,1,1,0,27522,152,34,0.0
0,47.0,1,48,0,2,1,2630,124,232,1.0
1,79.0,1,28,0,0,1,37442,26,156,0.0
1,28.0,1,29,1,0,1,2630,156,278,0.0
1,39.0,1,28,0,0,1,24873,124,258,1.0
0,41.0,1,3,0,0,1,22362,156,137,1.0
1,28.0,1,29,0,0,1,2630,157,281,1.0
1,45.0,1,15,0,0,1,30531,26,274,1.0
0,43.0,1,28,0,0,1,30097,26,66,1.0
1,35.0,1,28,0,0,1,2630,124,30,1.0
1,36.0,1,35,0,0,1,48086,124,245,1.0
0,27.0,1,2,0,1,1,59275,152,139,0.0
0,50.0,1,13,0,0,1,27213,124,164,0.0
0,22.0,1,45,1,1,0,30316,152,117,0.0
0,38.0,1,35,0,0,1,29284,124,165,1.0
0,43.0,1,28,0,0,0,36692,26,31,0.0
0,22.0,1,41,1,1,0,26098,152,256,0.0
1,25.0,1,6,1,1,0,23550,152,155,0.0
1,31.0,1,14,0,1,1,25800,26,118,0.0
1,30.0,1,28,0,0,1,44967,157,284,1.0
1,41.0,1,8,0,0,1,37506,26,287,1.0
1,39.0,1,28,1,0,0,43753,124,239,0.0
0,40.0,1,50,0,0,1,23052,26,186,0.0
0,58.0,1,18,0,0,1,46275,124,49,1.0
0,57.0,1,28,0,0,1,38545,122,64,1.0
1,49.0,1,28,0,0,1,37797,26,218,1.0
1,37.0,1,40,0,0,1,30039,124,25,0.0
1,22.0,1,41,0,0,1,26293,124,216,1.0
1,71.0,1,28,0,0,1,41572,13,61,1.0
1,26.0,1,27,0,1,1,2630,152,121,0.0
1,41.0,1,28,0,0,1,34787,61,64,1.0
0,31.0,1,28,0,0,1,31996,31,290,1.0
0,52.0,1,28,0,0,1,2630,157,24,1.0
1,45.0,1,20,0,0,1,2630,124,55,1.0
1,48.0,1,31,0,0,1,2630,120,54,0.0
1,53.0,1,28,0,0,1,39586,124,87,0.0
1,23.0,1,8,0,1,1,25707,152,225,0.0
1,39.0,1,28,0,0,1,25689,26,294,1.0
0,24.0,1,39,0,1,0,40958,152,101,0.0
0,46.0,1,28,0,0,1,43947,26,288,1.0
1,33.0,1,3,0,0,1,25600,124,241,1.0
1,24.0,1,30,1,1,0,25455,152,56,0.0
0,59.0,1,33,0,0,1,35824,26,223,0.0
0,47.0,1,28,0,0,1,42975,124,243,0.0
1,26.0,1,18,1,1,0,30838,152,112,0.0
0,47.0,1,36,0,0,1,36445,26,27,0.0
1,25.0,1,33,1,1,0,23256,152,245,0.0
1,57.0,1,28,1,0,0,50031,26,224,0.0
1,31.0,1,46,0,1,1,67778,124,12,1.0
1,26.0,1,3,1,1,0,27610,160,172,0.0
0,41.0,1,46,0,0,1,43527,7,205,0.0
1,39.0,1,28,0,0,1,23480,124,210,0.0
1,53.0,1,28,0,0,1,38884,23,112,1.0
0,21.0,1,30,0,1,1,22533,152,83,0.0
0,51.0,1,28,0,2,1,52615,26,219,1.0
1,50.0,1,46,0,0,1,29069,26,88,1.0
0,24.0,1,11,1,1,0,31816,152,12,0.0
1,62.0,1,46,0,2,1,40740,30,17,0.0
1,25.0,1,28,1,1,0,31553,152,293,0.0
0,39.0,1,46,0,0,1,38148,124,32,1.0
1,40.0,1,43,0,0,1,24063,26,31,1.0
1,37.0,1,6,0,0,1,31731,152,271,1.0
1,37.0,1,41,0,0,1,27534,122,278,1.0
1,21.0,1,13,0,1,1,18850,160,30,0.0
0,31.0,1,8,0,0,1,2630,157,261,1.0
0,70.0,1,28,1,0,0,29837,23,291,0.0
1,60.0,1,29,1,0,0,36803,26,292,0.0
0,56.0,1,28,1,0,0,60528,26,236,0.0
1,40.0,1,39,0,0,1,27786,124,11,1.0
1,36.0,1,28,0,0,1,37914,26,133,1.0
1,27.0,1,28,1,1,0,41417,152,33,0.0
0,47.0,1,20,0,0,1,2630,26,206,1.0
1,35.0,1,45,0,0,1,2630,124,81,1.0
1,23.0,1,28,0,1,1,63728,124,188,1.0
0,43.0,1,29,1,0,0,80435,7,172,0.0
0,73.0,1,18,0,0,1,26228,124,253,1.0
1,40.0,1,8,1,0,0,44530,122,153,0.0
1,36.0,1,3,0,0,1,42647,26,100,1.0
1,32.0,1,28,0,0,1,2630,154,257,0.0
0,22.0,1,39,0,1,1,36311,152,118,1.0
1,42.0,1,45,0,2,1,31823,26,237,1.0
1,27.0,1,37,0,0,1,2630,156,193,0.0
0,49.0,1,8,0,0,1,41464,124,153,1.0
1,38.0,1,35,0,0,1,2630,156,173,1.0
1,35.0,1,4,0,0,1,2630,154,117,0.0
1,50.0,1,28,0,0,1,42894,124,59,1.0
1,47.0,1,46,0,0,1,34103,26,31,1.0
0,70.0,1,41,0,0,1,32350,11,27,0.0
0,21.0,1,43,1,1,0,33171,160,39,0.0
1,54.0,1,28,0,0,1,29866,26,104,1.0
1,47.0,1,33,0,0,1,30948,26,132,1.0
1,39.0,1,28,0,0,1,58011,124,39,0.0
1,37.0,1,38,0,0,1,33156,124,131,1.0
